feature,coefficient,abs_coefficient
 до,-3.0806817540403126,3.0806817540403126
оты,-3.0750545235578297,3.0750545235578297
цех,-3.0703852769876,3.0703852769876
 кас,-3.069512647726529,3.069512647726529
ылка,3.0691961151211005,3.0691961151211005
тe,3.068366038756183,3.068366038756183
знаг,3.067628834302794,3.067628834302794
or,-3.0658877524472645,3.0658877524472645
ам ,3.0638856454861307,3.0638856454861307
пи,3.0619244088538893,3.0619244088538893
 цех,-3.0578478244218075,3.0578478244218075
ези,-3.0562228630323354,3.0562228630323354
км,-3.055732483395665,3.055732483395665
ла,3.0544088392881807,3.0544088392881807
нами,3.053816681695897,3.053816681695897
тил,-3.053643612288999,3.053643612288999
 Ц,-3.0525551354928107,3.0525551354928107
лата,3.0496612198688173,3.0496612198688173
рем ,3.0494695038162543,3.0494695038162543
 кое,3.0494650631697895,3.0494650631697895
с.,3.0470794230258265,3.0470794230258265
мер ,-3.0445254752666187,3.0445254752666187
 10,-3.041498477468783,3.041498477468783
туде,3.0372107496405447,3.0372107496405447
ажде,3.03703658880912,3.03703658880912
 co,-3.03519379175444,3.03519379175444
слив,3.033075448245839,3.033075448245839
 бра,-3.030482780622059,3.030482780622059
 б ,3.0282048646489352,3.0282048646489352
азг,3.02712784534194,3.02712784534194
аз ,-3.0266232784030973,3.0266232784030973
дета,3.025386437292424,3.025386437292424
до ,-3.024830057308178,3.024830057308178
оо ,3.0225107155692053,3.0225107155692053
ноп,-3.0221440718072494,3.0221440718072494
 89,-3.021627481916583,3.021627481916583
ному,-3.0215962778362386,3.0215962778362386
кита,-3.0180708706542236,3.0180708706542236
бo,3.014490838998082,3.014490838998082
евоч,3.012709635604321,3.012709635604321
ёд,3.0107466242750744,3.0107466242750744
ипа,-3.00899971359405,3.00899971359405
зд ,3.0041768606779997,3.0041768606779997
 лc,3.003553895601392,3.003553895601392
чии ,3.0021099510241394,3.0021099510241394
se ,-3.001961596127477,3.001961596127477
лив ,3.0012900543361183,3.0012900543361183
кого,3.0012399685711872,3.0012399685711872
тем ,-2.999821955533694,2.999821955533694
oт,2.9998166246720634,2.9998166246720634
 Как,-2.999235531533579,2.999235531533579
вмещ,2.9990093476795945,2.9990093476795945
te,-2.9979043601385147,2.9979043601385147
фера,2.996529323139075,2.996529323139075
т.,-2.99550634070512,2.99550634070512
ина,-2.994967534405833,2.994967534405833
П,2.9930336221802025,2.9930336221802025
лава,-2.9921128973455082,2.9921128973455082
арти,-2.9915238485778426,2.9915238485778426
Как,-2.991416169623312,2.991416169623312
тчик,-2.9904536151149155,2.9904536151149155
вью,-2.990213187077461,2.990213187077461
еты,2.9875816737697174,2.9875816737697174
тент,2.9869743324072036,2.9869743324072036
лc,2.9854852657241433,2.9854852657241433
ur ,2.985308092056661,2.985308092056661
тус,2.9850941447512715,2.9850941447512715
нед,2.9843360798900043,2.9843360798900043
 З,2.982411108160404,2.982411108160404
урн,-2.9818159218329194,2.9818159218329194
тира,-2.9809795646962307,2.9809795646962307
ход ,2.980883616037372,2.980883616037372
илож,-2.9791607242991875,2.9791607242991875
чае,-2.9788224883819137,2.9788224883819137
ельн,-2.978363346377404,2.978363346377404
икак,2.977420544662334,2.977420544662334
 U,2.9773340256489145,2.9773340256489145
Стои,-2.976511311252016,2.976511311252016
кред,2.9746524133544208,2.9746524133544208
одаю,-2.9737402907809907,2.9737402907809907
"г,",-2.973719831855326,2.973719831855326
веж,2.9734539738135997,2.9734539738135997
заня,2.9733082431671836,2.9733082431671836
диты,2.973195561066797,2.973195561066797
"да, ",-2.970857041015092,2.970857041015092
ьтр,-2.9707669627994444,2.9707669627994444
30 ,-2.9698626028236714,2.9698626028236714
льтр,-2.968885539742124,2.968885539742124
000р,2.9683451845863256,2.9683451845863256
кажи,-2.9673690176671803,2.9673690176671803
сроч,2.9663102387144322,2.9663102387144322
вому,2.9655596167263774,2.9655596167263774
ки,2.96496226248887,2.96496226248887
Ц,-2.963903516902861,2.963903516902861
47,2.9634560341534266,2.9634560341534266
тому,-2.961277829805441,2.961277829805441
 р ,2.9605029525412787,2.9605029525412787
 j,-2.9593902683402833,2.9593902683402833
чет ,2.9564743269506013,2.9564743269506013
Жду,2.9564182658222724,2.9564182658222724
лись,-2.956185652210001,2.956185652210001
дам ,2.9556463660733066,2.9556463660733066
км ,-2.953719191255096,2.953719191255096
дель,-2.953332457442585,2.953332457442585
дил,-2.9531519823363865,2.9531519823363865
t,-2.9530691103213185,2.9530691103213185
",5 ",-2.9495399735469054,2.9495399735469054
 обе,2.9490640748911088,2.9490640748911088
 лов,2.9485249502390407,2.9485249502390407
ве,-2.9475506972967227,2.9475506972967227
 наз,-2.9464280016823396,2.9464280016823396
азр,-2.945842105842348,2.945842105842348
 реч,-2.9454289718521336,2.9454289718521336
мень,-2.9447900244989826,2.9447900244989826
Ден,2.943862466891161,2.943862466891161
ов,2.9430355954330176,2.9430355954330176
дела,-2.9419315681370763,2.9419315681370763
ейк,2.940451586469778,2.940451586469778
ичие,-2.939591013754339,2.939591013754339
 ар,-2.934680260096279,2.934680260096279
ию,-2.934108556621071,2.934108556621071
ира,-2.933328313799176,2.933328313799176
ирт,2.9321302279108425,2.9321302279108425
инет,2.9305178384910326,2.9305178384910326
ode,-2.9289427253825733,2.9289427253825733
 кит,-2.92791682033243,2.92791682033243
аc,2.9250808051312194,2.9250808051312194
SD,2.92506660922779,2.92506660922779
наз,-2.924706014162031,2.924706014162031
S,-2.922596462311074,2.922596462311074
дж,-2.922388992287972,2.922388992287972
 пo,2.9222146283294617,2.9222146283294617
игла,2.922163675112011,2.922163675112011
од,2.9218808012813335,2.9218808012813335
tm,2.9213055829073675,2.9213055829073675
ибки,2.919837723937015,2.919837723937015
Прод,-2.9197014134855808,2.9197014134855808
 мл,-2.9195556713387343,2.9195556713387343
 Ден,2.918050929914049,2.918050929914049
дост,2.9163628629308462,2.9163628629308462
Можн,-2.915213651672217,2.915213651672217
руки,2.9147281613594647,2.9147281613594647
ночь,2.9139516923749365,2.9139516923749365
абе,-2.91133548375809,2.91133548375809
av,-2.9107744630833015,2.9107744630833015
ону ,-2.9107723808721455,2.9107723808721455
 500,-2.9097785452236207,2.9097785452236207
 Це,-2.9090642073064568,2.9090642073064568
 дом,-2.9087797259275234,2.9087797259275234
отре,-2.906098747206306,2.906098747206306
подр,2.9060228870483953,2.9060228870483953
одар,2.905478647253728,2.905478647253728
жела,2.8994907483911936,2.8994907483911936
aн,2.896743062434587,2.896743062434587
дпис,-2.8947622796242625,2.8947622796242625
топ,-2.8943388908213334,2.8943388908213334
os,-2.893233897862125,2.893233897862125
 J,-2.892189837281444,2.892189837281444
 пp,2.8909564017858376,2.8909564017858376
опр,-2.890733243331785,2.890733243331785
озо,-2.890708626636311,2.890708626636311
 50,-2.8895645769645846,2.8895645769645846
ичии,2.8893664365972236,2.8893664365972236
Плат,2.888023530068551,2.888023530068551
рако,2.887675236737234,2.887675236737234
лжны,-2.887102858068994,2.887102858068994
века,2.887044071973836,2.887044071973836
 баб,2.885828654313242,2.885828654313242
 е,-2.8850373815360806,2.8850373815360806
96,-2.8848219234658146,2.8848219234658146
лад,2.8839317108313076,2.8839317108313076
 кт,2.8838406219963946,2.8838406219963946
нить,-2.8816435490912187,2.8816435490912187
 кто,2.879717752236928,2.879717752236928
ke,-2.8769587460967125,2.8769587460967125
 иг,-2.874931904233246,2.874931904233246
г.,-2.874461484441971,2.874461484441971
60,-2.8741320514757533,2.8741320514757533
инск,-2.8731309372432374,2.8731309372432374
Сроч,2.872332056427528,2.872332056427528
вро.,-2.8722608647983363,2.8722608647983363
 уж ,-2.8722337112404825,2.8722337112404825
 a ,2.8714625898905357,2.8714625898905357
ЛС,2.8713564149330297,2.8713564149330297
 ЛС,2.8713275177235142,2.8713275177235142
 вто,-2.87055399158978,2.87055399158978
язан,-2.8691145765621733,2.8691145765621733
лa,2.8689375326815747,2.8689375326815747
андр,-2.866611689529226,2.866611689529226
опов,2.8665543612377786,2.8665543612377786
очет,2.8649099552753596,2.8649099552753596
мок,2.8649037149708994,2.8649037149708994
боты,-2.864660530774883,2.864660530774883
реж,-2.864623284009085,2.864623284009085
коло,-2.863492940200229,2.863492940200229
 акц,-2.861633644644364,2.861633644644364
ильт,-2.8602824019320567,2.8602824019320567
рого,2.8584381543236868,2.8584381543236868
hav,-2.8582875124268177,2.8582875124268177
еρ,2.8562693728412984,2.8562693728412984
ар,2.8539657746026608,2.8539657746026608
79,-2.8534059889671557,2.8534059889671557
пле,-2.8520250878286344,2.8520250878286344
ожем,2.8503912390389563,2.8503912390389563
уз ,2.8503896114757534,2.8503896114757534
мет,-2.849722531415239,2.849722531415239
" , ",-2.8473878091192666,2.8473878091192666
hava,-2.847192505992786,2.847192505992786
урье,2.846906750481859,2.846906750481859
стал,2.8426067804492425,2.8426067804492425
"г, ",-2.841195504539365,2.841195504539365
ос,2.8410333083130315,2.8410333083130315
тб,2.840533007198714,2.840533007198714
суж,-2.838914548861367,2.838914548861367
шенн,2.83870925409029,2.83870925409029
озна,2.8377972191037704,2.8377972191037704
 ap,-2.8371341152493605,2.8371341152493605
82,-2.834473777048274,2.834473777048274
ибыл,2.8342041543198273,2.8342041543198273
 55 ,-2.8341986834762642,2.8341986834762642
фону,-2.8328892342411116,2.8328892342411116
аке,-2.8305413814843816,2.8305413814843816
шаг,2.8302468125028155,2.8302468125028155
лач,2.829833009490004,2.829833009490004
 L,-2.8292368834699264,2.8292368834699264
0е,-2.8271348048001377,2.8271348048001377
лин,-2.82646034195181,2.82646034195181
бки,2.825697282133228,2.825697282133228
онр,2.824982361837816,2.824982361837816
етик,2.82455462234273,2.82455462234273
ыль,2.8233637305002195,2.8233637305002195
галь,2.8226774553624123,2.8226774553624123
чии,2.822619789135941,2.822619789135941
 з ,2.821525046231781,2.821525046231781
без ,2.820606355231281,2.820606355231281
ущ,-2.8196330968316934,2.8196330968316934
вече,2.8190535772016263,2.8190535772016263
ложн,2.8184026445656065,2.8184026445656065
5к,2.817906176270429,2.817906176270429
ужен,2.8178478844241495,2.8178478844241495
блюд,-2.8174835708589345,2.8174835708589345
 фай,-2.817138550562893,2.817138550562893
.м,-2.8171145609571906,2.8171145609571906
eм,2.8163378595126662,2.8163378595126662
или ,-2.8160210496571505,2.8160210496571505
"ся, ",-2.8143439694638968,2.8143439694638968
даю ,2.8141014471426984,2.8141014471426984
вони,-2.813577862580502,2.813577862580502
Це,-2.813556709855935,2.813556709855935
джо,-2.8134833960630203,2.8134833960630203
лс,2.8133301501254957,2.8133301501254957
араж,-2.8128244444404333,2.8128244444404333
 лев,-2.8128119039387856,2.8128119039387856
"t,",-2.8126428124937988,2.8126428124937988
ена ,-2.8104643540009193,2.8104643540009193
еку,-2.809794700047813,2.809794700047813
 Ус,2.8087614264147174,2.8087614264147174
"ся,",-2.8081600198965297,2.8081600198965297
out,-2.8078897879702196,2.8078897879702196
 вот,-2.8069397514650887,2.8069397514650887
рo,2.8061817173234,2.8061817173234
ково,-2.8058574466432864,2.8058574466432864
00.0,-2.805416098018703,2.805416098018703
тта,2.8048715649475087,2.8048715649475087
la ,-2.8045092001499325,2.8045092001499325
Пиш,2.8037470449138975,2.8037470449138975
сяк,-2.8037465584710732,2.8037465584710732
эти,-2.803143789997029,2.803143789997029
брат,2.802703307987544,2.802703307987544
 гов,-2.80012104094245,2.80012104094245
Под,2.79954423970893,2.79954423970893
понр,2.7961672533497723,2.7961672533497723
тлин,-2.7948799290414317,2.7948799290414317
цена,2.794656761865585,2.794656761865585
лите,-2.7944612972750225,2.7944612972750225
ылке,2.7943871796199287,2.7943871796199287
час,2.792576269438352,2.792576269438352
иал,2.7918287279425797,2.7918287279425797
ско,-2.791264909157795,2.791264909157795
нени,-2.7901307362524266,2.7901307362524266
сси,-2.7887410934297012,2.7887410934297012
риве,2.7869973699142587,2.7869973699142587
ради,-2.7866871496390915,2.7866871496390915
 х ,-2.785559521826993,2.785559521826993
"да,",-2.785275084054876,2.785275084054876
есто,-2.7837452356083054,2.7837452356083054
л.,-2.782901172512111,2.782901172512111
еа,2.782860814316054,2.782860814316054
теря,2.778420754628716,2.778420754628716
двин,2.778360668529685,2.778360668529685
ди ,2.776410767298938,2.776410767298938
π,2.7763115562775744,2.7763115562775744
инс,-2.775840602434694,2.775840602434694
 шт,-2.7742872970136956,2.7742872970136956
шло ,2.7729540056967865,2.7729540056967865
езд ,2.7701036790713736,2.7701036790713736
 Под,2.7695969644015443,2.7695969644015443
 так,-2.7683781658815785,2.7683781658815785
гар,2.767643571063772,2.767643571063772
рест,-2.7670206255465,2.7670206255465
вяжи,2.76633715162382,2.76633715162382
вожд,2.766092844578554,2.766092844578554
тарт,2.765255238183386,2.765255238183386
рмен,-2.765013091670771,2.765013091670771
ін,2.764703747787097,2.764703747787097
 кни,-2.7642390144771674,2.7642390144771674
 са,-2.7625656473185423,2.7625656473185423
ассн,2.7623922894607746,2.7623922894607746
че,-2.7623266711861927,2.7623266711861927
одр,2.761629543717135,2.761629543717135
 руч,2.760073451390097,2.760073451390097
браб,-2.758985457908909,2.758985457908909
гос,-2.7558893654451957,2.7558893654451957
пора,2.754857611531066,2.754857611531066
рези,-2.7542768251499847,2.7542768251499847
шиб,-2.7539906064722457,2.7539906064722457
тда,2.7528957890958696,2.7528957890958696
 мс,-2.752676592763085,2.752676592763085
ис ,2.7512265302167216,2.7512265302167216
сост,-2.7498082218524336,2.7498082218524336
урь,2.749569361597227,2.749569361597227
55 ,-2.7492642757381325,2.7492642757381325
акой,-2.747237257455722,2.747237257455722
"6,",-2.7466805090221977,2.7466805090221977
нск,-2.7463842449204887,2.7463842449204887
Пиши,2.746010471459963,2.746010471459963
 Пом,2.744637563124216,2.744637563124216
ои ,2.742694619054924,2.742694619054924
ᴋи,2.741884258311311,2.741884258311311
бкий,2.741461206505196,2.741461206505196
тек,-2.741068772037872,2.741068772037872
кур,2.7398503912053003,2.7398503912053003
 тан,-2.7395415188182395,2.7395415188182395
клик,2.737902488414838,2.737902488414838
иᴋ,2.7376801490139213,2.7376801490139213
алт,2.737513366900222,2.737513366900222
фо ,2.736992830481118,2.736992830481118
тное,-2.7368738514823483,2.7368738514823483
 игр,-2.7359426327559886,2.7359426327559886
Пом,2.734899479365556,2.734899479365556
Пла,2.7343301928734376,2.7343301928734376
лых ,2.7340824977873033,2.7340824977873033
хт,2.7312003110131653,2.7312003110131653
 Пла,2.730896802848058,2.730896802848058
олог,2.730692269001545,2.730692269001545
ще ,-2.7302545943425827,2.7302545943425827
нек,-2.7294299785616203,2.7294299785616203
"t, ",-2.7290239562915004,2.7290239562915004
сво ,2.728903099433664,2.728903099433664
 слу,-2.7276020277503457,2.7276020277503457
оему,-2.7274554370639565,2.7274554370639565
